uni	pathway	url
P08559	Pyruvate metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-70268
P08567	Platelet degranulation 	http://reactome.org/PathwayBrowser/#/R-HSA-114608
P08571	ER-Phagosome pathway	http://reactome.org/PathwayBrowser/#/R-HSA-1236974
P08571	Ligand-dependent caspase activation	http://reactome.org/PathwayBrowser/#/R-HSA-140534
P08571	Toll Like Receptor 4 (TLR4) Cascade	http://reactome.org/PathwayBrowser/#/R-HSA-166016
P08571	Transfer of LPS from LBP carrier to CD14	http://reactome.org/PathwayBrowser/#/R-HSA-166020
P08571	MyD88:Mal cascade initiated on plasma membrane	http://reactome.org/PathwayBrowser/#/R-HSA-166058
P08571	MyD88-independent TLR3/TLR4 cascade 	http://reactome.org/PathwayBrowser/#/R-HSA-166166
P08571	Toll Like Receptor TLR1:TLR2 Cascade	http://reactome.org/PathwayBrowser/#/R-HSA-168179
P08571	Toll Like Receptor TLR6:TLR2 Cascade	http://reactome.org/PathwayBrowser/#/R-HSA-168188
P08571	TRIF-mediated programmed cell death	http://reactome.org/PathwayBrowser/#/R-HSA-2562578
P08571	MyD88 deficiency (TLR2/4)	http://reactome.org/PathwayBrowser/#/R-HSA-5602498
P08571	IRAK4 deficiency (TLR2/4)	http://reactome.org/PathwayBrowser/#/R-HSA-5603041
P08571	Regulation of TLR by endogenous ligand	http://reactome.org/PathwayBrowser/#/R-HSA-5686938
P08571	Neutrophil degranulation	http://reactome.org/PathwayBrowser/#/R-HSA-6798695
P08571	Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	http://reactome.org/PathwayBrowser/#/R-HSA-936964
P08571	IKK complex recruitment mediated by RIP1	http://reactome.org/PathwayBrowser/#/R-HSA-937041
P08571	TRAF6 mediated induction of TAK1 complex	http://reactome.org/PathwayBrowser/#/R-HSA-937072
P08572	Collagen degradation	http://reactome.org/PathwayBrowser/#/R-HSA-1442490
P08572	Collagen degradation	http://reactome.org/PathwayBrowser/#/R-HSA-1442490
P08572	Extracellular matrix organization	http://reactome.org/PathwayBrowser/#/R-HSA-1474244
P08572	Collagen biosynthesis and modifying enzymes	http://reactome.org/PathwayBrowser/#/R-HSA-1650814
P08572	Signaling by PDGF	http://reactome.org/PathwayBrowser/#/R-HSA-186797
P08572	Assembly of collagen fibrils and other multimeric structures	http://reactome.org/PathwayBrowser/#/R-HSA-2022090
P08572	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083
P08572	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083
P08572	Anchoring fibril formation	http://reactome.org/PathwayBrowser/#/R-HSA-2214320
P08572	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157
P08572	Laminin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000157
P08572	Non-integrin membrane-ECM interactions	http://reactome.org/PathwayBrowser/#/R-HSA-3000171
P08572	ECM proteoglycans	http://reactome.org/PathwayBrowser/#/R-HSA-3000178
P08572	Scavenging by Class A Receptors	http://reactome.org/PathwayBrowser/#/R-HSA-3000480
P08572	NCAM1 interactions	http://reactome.org/PathwayBrowser/#/R-HSA-419037
P08574	Mitochondrial protein import	http://reactome.org/PathwayBrowser/#/R-HSA-1268020
P08574	Respiratory electron transport	http://reactome.org/PathwayBrowser/#/R-HSA-611105
P08575	Phosphorylation of CD3 and TCR zeta chains	http://reactome.org/PathwayBrowser/#/R-HSA-202427
P08575	Other semaphorin interactions	http://reactome.org/PathwayBrowser/#/R-HSA-416700
P08575	Neutrophil degranulation	http://reactome.org/PathwayBrowser/#/R-HSA-6798695
P08579	mRNA Splicing - Major Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-72163
P08581	PIP3 activates AKT signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1257604
P08581	Constitutive Signaling by Aberrant PI3K in Cancer	http://reactome.org/PathwayBrowser/#/R-HSA-2219530
P08581	Sema4D mediated inhibition of cell attachment and migration	http://reactome.org/PathwayBrowser/#/R-HSA-416550
P08581	RAF/MAP kinase cascade	http://reactome.org/PathwayBrowser/#/R-HSA-5673001
P08581	MET Receptor Activation	http://reactome.org/PathwayBrowser/#/R-HSA-6806942
P08581	Negative regulation of MET activity	http://reactome.org/PathwayBrowser/#/R-HSA-6807004
P08581	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	http://reactome.org/PathwayBrowser/#/R-HSA-6811558
P08581	MET activates RAS signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8851805
P08581	MET activates PI3K/AKT signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8851907
P08581	MET activates PTPN11	http://reactome.org/PathwayBrowser/#/R-HSA-8865999
P08581	MET activates PTK2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-8874081
P08581	MET interacts with TNS proteins	http://reactome.org/PathwayBrowser/#/R-HSA-8875513
P08581	MET activates RAP1 and RAC1	http://reactome.org/PathwayBrowser/#/R-HSA-8875555
P08581	MET receptor recycling	http://reactome.org/PathwayBrowser/#/R-HSA-8875656
P08581	MET activates STAT3	http://reactome.org/PathwayBrowser/#/R-HSA-8875791
P08588	Adrenoceptors	http://reactome.org/PathwayBrowser/#/R-HSA-390696
P08588	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555
P08590	Striated Muscle Contraction	http://reactome.org/PathwayBrowser/#/R-HSA-390522
P08603	Regulation of Complement cascade	http://reactome.org/PathwayBrowser/#/R-HSA-977606
P08620	PI3K Cascade	http://reactome.org/PathwayBrowser/#/R-HSA-109704
P08620	PIP3 activates AKT signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1257604
P08620	Signaling by activated point mutants of FGFR1	http://reactome.org/PathwayBrowser/#/R-HSA-1839122
P08620	Signaling by activated point mutants of FGFR3	http://reactome.org/PathwayBrowser/#/R-HSA-1839130
P08620	FGFR4 ligand binding and activation	http://reactome.org/PathwayBrowser/#/R-HSA-190322
P08620	FGFR3c ligand binding and activation	http://reactome.org/PathwayBrowser/#/R-HSA-190372
P08620	FGFR1c ligand binding and activation	http://reactome.org/PathwayBrowser/#/R-HSA-190373
P08620	FGFR2c ligand binding and activation	http://reactome.org/PathwayBrowser/#/R-HSA-190375
P08620	FGFR3 mutant receptor activation	http://reactome.org/PathwayBrowser/#/R-HSA-2033514
P08620	Activated point mutants of FGFR2	http://reactome.org/PathwayBrowser/#/R-HSA-2033519
P08620	Constitutive Signaling by Aberrant PI3K in Cancer	http://reactome.org/PathwayBrowser/#/R-HSA-2219530
P08620	Phospholipase C-mediated cascade: FGFR1	http://reactome.org/PathwayBrowser/#/R-HSA-5654219
P08620	Phospholipase C-mediated cascade; FGFR2	http://reactome.org/PathwayBrowser/#/R-HSA-5654221
P08620	Phospholipase C-mediated cascade; FGFR3	http://reactome.org/PathwayBrowser/#/R-HSA-5654227
P08620	Phospholipase C-mediated cascade; FGFR4	http://reactome.org/PathwayBrowser/#/R-HSA-5654228
P08620	Downstream signaling of activated FGFR1	http://reactome.org/PathwayBrowser/#/R-HSA-5654687
P08620	SHC-mediated cascade:FGFR1	http://reactome.org/PathwayBrowser/#/R-HSA-5654688
P08620	PI-3K cascade:FGFR1	http://reactome.org/PathwayBrowser/#/R-HSA-5654689
P08620	FRS-mediated FGFR1 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654693
P08620	PI-3K cascade:FGFR2	http://reactome.org/PathwayBrowser/#/R-HSA-5654695
P08620	SHC-mediated cascade:FGFR2	http://reactome.org/PathwayBrowser/#/R-HSA-5654699
P08620	FRS-mediated FGFR2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654700
P08620	SHC-mediated cascade:FGFR3	http://reactome.org/PathwayBrowser/#/R-HSA-5654704
P08620	FRS-mediated FGFR3 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654706
P08620	PI-3K cascade:FGFR3	http://reactome.org/PathwayBrowser/#/R-HSA-5654710
P08620	FRS-mediated FGFR4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654712
P08620	SHC-mediated cascade:FGFR4	http://reactome.org/PathwayBrowser/#/R-HSA-5654719
P08620	PI-3K cascade:FGFR4	http://reactome.org/PathwayBrowser/#/R-HSA-5654720
P08620	Negative regulation of FGFR1 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654726
P08620	Negative regulation of FGFR2 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654727
P08620	Negative regulation of FGFR3 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654732
P08620	Negative regulation of FGFR4 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5654733
P08620	Signaling by FGFR2 in disease	http://reactome.org/PathwayBrowser/#/R-HSA-5655253
P08620	Signaling by FGFR1 in disease	http://reactome.org/PathwayBrowser/#/R-HSA-5655302
P08620	FGFRL1 modulation of FGFR1 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-5658623
P08620	RAF/MAP kinase cascade	http://reactome.org/PathwayBrowser/#/R-HSA-5673001
P08620	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	http://reactome.org/PathwayBrowser/#/R-HSA-6811558
P08620	Signaling by FGFR3 point mutants in cancer	http://reactome.org/PathwayBrowser/#/R-HSA-8853338
P08621	mRNA Splicing - Major Pathway	http://reactome.org/PathwayBrowser/#/R-HSA-72163
P08631	Nef and signal transduction	http://reactome.org/PathwayBrowser/#/R-HSA-164944
P08631	FCGR activation	http://reactome.org/PathwayBrowser/#/R-HSA-2029481
P08631	Regulation of signaling by CBL	http://reactome.org/PathwayBrowser/#/R-HSA-912631
P08631	Regulation of signaling by CBL	http://reactome.org/PathwayBrowser/#/R-HSA-912631
P08637	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	http://reactome.org/PathwayBrowser/#/R-HSA-198933
P08637	FCGR activation	http://reactome.org/PathwayBrowser/#/R-HSA-2029481
P08637	FCGR activation	http://reactome.org/PathwayBrowser/#/R-HSA-2029481
P08637	Regulation of actin dynamics for phagocytic cup formation	http://reactome.org/PathwayBrowser/#/R-HSA-2029482
P08637	Role of phospholipids in phagocytosis	http://reactome.org/PathwayBrowser/#/R-HSA-2029485
P08648	Elastic fibre formation	http://reactome.org/PathwayBrowser/#/R-HSA-1566948
P08648	Fibronectin matrix formation	http://reactome.org/PathwayBrowser/#/R-HSA-1566977
P08648	Cell surface interactions at the vascular wall	http://reactome.org/PathwayBrowser/#/R-HSA-202733
P08648	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083
P08648	Integrin cell surface interactions	http://reactome.org/PathwayBrowser/#/R-HSA-216083
P08648	Signal transduction by L1	http://reactome.org/PathwayBrowser/#/R-HSA-445144
P08651	RNA Polymerase III Transcription Termination	http://reactome.org/PathwayBrowser/#/R-HSA-73980
P08651	RNA Polymerase III Abortive And Retractive Initiation	http://reactome.org/PathwayBrowser/#/R-HSA-749476
P08670	Caspase-mediated cleavage of cytoskeletal proteins	http://reactome.org/PathwayBrowser/#/R-HSA-264870
P08670	Striated Muscle Contraction	http://reactome.org/PathwayBrowser/#/R-HSA-390522
P08684	Xenobiotics	http://reactome.org/PathwayBrowser/#/R-HSA-211981
P08684	Aflatoxin activation and detoxification	http://reactome.org/PathwayBrowser/#/R-HSA-5423646
P08686	Mineralocorticoid biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-193993
P08686	Glucocorticoid biosynthesis	http://reactome.org/PathwayBrowser/#/R-HSA-194002
P08686	Endogenous sterols	http://reactome.org/PathwayBrowser/#/R-HSA-211976
P08697	Platelet degranulation 	http://reactome.org/PathwayBrowser/#/R-HSA-114608
P08697	Dissolution of Fibrin Clot	http://reactome.org/PathwayBrowser/#/R-HSA-75205
P08700	GPVI-mediated activation cascade	http://reactome.org/PathwayBrowser/#/R-HSA-114604
P08700	G beta:gamma signalling through PI3Kgamma	http://reactome.org/PathwayBrowser/#/R-HSA-392451
P08700	Interleukin-3, 5 and GM-CSF signaling	http://reactome.org/PathwayBrowser/#/R-HSA-512988
P08700	RAF/MAP kinase cascade	http://reactome.org/PathwayBrowser/#/R-HSA-5673001
P08700	Interleukin receptor SHC signaling	http://reactome.org/PathwayBrowser/#/R-HSA-912526
P08708	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827
P08708	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902
P08708	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P08708	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P08708	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823
P08708	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557
P08708	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226
P08708	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P08708	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P08708	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689
P08708	Formation of the ternary complex, and subsequently, the 43S complex	http://reactome.org/PathwayBrowser/#/R-HSA-72695
P08708	Ribosomal scanning and start codon recognition	http://reactome.org/PathwayBrowser/#/R-HSA-72702
P08708	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706
P08708	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764
P08708	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956
P08708	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957
P08709	BMAL1:CLOCK,NPAS2 activates circadian gene expression	http://reactome.org/PathwayBrowser/#/R-HSA-1368108
P08709	Extrinsic Pathway of Fibrin Clot Formation	http://reactome.org/PathwayBrowser/#/R-HSA-140834
P08709	Gamma-carboxylation of protein precursors	http://reactome.org/PathwayBrowser/#/R-HSA-159740
P08709	Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus	http://reactome.org/PathwayBrowser/#/R-HSA-159763
P08709	Removal of aminoterminal propeptides from gamma-carboxylated proteins	http://reactome.org/PathwayBrowser/#/R-HSA-159782
P08727	Keratinization	http://reactome.org/PathwayBrowser/#/R-HSA-6805567
P08727	Formation of the cornified envelope	http://reactome.org/PathwayBrowser/#/R-HSA-6809371
P08729	Keratinization	http://reactome.org/PathwayBrowser/#/R-HSA-6805567
P08729	Formation of the cornified envelope	http://reactome.org/PathwayBrowser/#/R-HSA-6809371
P08754	PLC beta mediated events	http://reactome.org/PathwayBrowser/#/R-HSA-112043
P08754	PLC beta mediated events	http://reactome.org/PathwayBrowser/#/R-HSA-112043
P08754	Adenylate cyclase inhibitory pathway	http://reactome.org/PathwayBrowser/#/R-HSA-170670
P08754	Adenylate cyclase inhibitory pathway	http://reactome.org/PathwayBrowser/#/R-HSA-170670
P08754	G-protein activation	http://reactome.org/PathwayBrowser/#/R-HSA-202040
P08754	ADP signalling through P2Y purinoceptor 12	http://reactome.org/PathwayBrowser/#/R-HSA-392170
P08754	G alpha (s) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418555
P08754	G alpha (i) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418594
P08754	G alpha (i) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418594
P08754	G alpha (z) signalling events	http://reactome.org/PathwayBrowser/#/R-HSA-418597
P08754	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	http://reactome.org/PathwayBrowser/#/R-HSA-6814122
P08758	Platelet degranulation 	http://reactome.org/PathwayBrowser/#/R-HSA-114608
P08779	Keratinization	http://reactome.org/PathwayBrowser/#/R-HSA-6805567
P08779	Formation of the cornified envelope	http://reactome.org/PathwayBrowser/#/R-HSA-6809371
P08833	ATF4 activates genes	http://reactome.org/PathwayBrowser/#/R-HSA-380994
P08833	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	http://reactome.org/PathwayBrowser/#/R-HSA-381426
P08842	Glycosphingolipid metabolism	http://reactome.org/PathwayBrowser/#/R-HSA-1660662
P08842	The activation of arylsulfatases	http://reactome.org/PathwayBrowser/#/R-HSA-1663150
P08865	L13a-mediated translational silencing of Ceruloplasmin expression	http://reactome.org/PathwayBrowser/#/R-HSA-156827
P08865	Peptide chain elongation	http://reactome.org/PathwayBrowser/#/R-HSA-156902
P08865	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P08865	SRP-dependent cotranslational protein targeting to membrane	http://reactome.org/PathwayBrowser/#/R-HSA-1799339
P08865	Viral mRNA Translation	http://reactome.org/PathwayBrowser/#/R-HSA-192823
P08865	Selenocysteine synthesis	http://reactome.org/PathwayBrowser/#/R-HSA-2408557
P08865	Major pathway of rRNA processing in the nucleolus and cytosol	http://reactome.org/PathwayBrowser/#/R-HSA-6791226
P08865	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P08865	Translation initiation complex formation	http://reactome.org/PathwayBrowser/#/R-HSA-72649
P08865	Formation of a pool of free 40S subunits	http://reactome.org/PathwayBrowser/#/R-HSA-72689
P08865	Formation of the ternary complex, and subsequently, the 43S complex	http://reactome.org/PathwayBrowser/#/R-HSA-72695
P08865	Ribosomal scanning and start codon recognition	http://reactome.org/PathwayBrowser/#/R-HSA-72702
P08865	GTP hydrolysis and joining of the 60S ribosomal subunit	http://reactome.org/PathwayBrowser/#/R-HSA-72706
P08865	Eukaryotic Translation Termination	http://reactome.org/PathwayBrowser/#/R-HSA-72764
P08865	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975956
P08865	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	http://reactome.org/PathwayBrowser/#/R-HSA-975957
P08887-2	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P08887-2	MAPK3 (ERK1) activation	http://reactome.org/PathwayBrowser/#/R-HSA-110056
P08887-2	MAPK1 (ERK2) activation	http://reactome.org/PathwayBrowser/#/R-HSA-112411
P08887	Interleukin-6 signaling	http://reactome.org/PathwayBrowser/#/R-HSA-1059683
P08887	MAPK3 (ERK1) activation	http://reactome.org/PathwayBrowser/#/R-HSA-110056
P08887	MAPK1 (ERK2) activation	http://reactome.org/PathwayBrowser/#/R-HSA-112411
